0,1,2,3,4,5,6
1.0,0.5,0.5,1.0,,,
5703638528.0,1425909632.0,,,,,
5185126400.0,142590.953125,12.0,327406.34375,1420074112.0,2.4424326419830300,
0.023322120308876000,0.00528760966658592,2.6797115802764900,1.0582143068313600,0.3939794600009920,-9.99999974737875E-05,0.8210734128952030
0.023322120308876000,0.00528760966658592,2.6797115802764900,1.0582143068313600,0.3939794600009920,-9.99999974737875E-05,0.8210734128952030
