0
""
1241.0
""
1127.0
""
1666.0
1747.0
1463.0
1071.0
""
1043.0
1039.0
1460.0
""
1696.0
1692.0
""
756.0
""
""
""
""
1192.0
900.0
""
1524.0
""
""
""
""
