nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient011
2022-09-20 18:14:12.232057: I tensorflow/core/util/util.cc:169] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
current logging run number for gym_cancer:CancerControl-v0 :  0
save checkpoint path : ../PPO_pretrained/online/gym_cancer:CancerControl-v0/patient011/
save checkpoint format : patient011_2_20220920-1814-m1-0.8-AI-0.8_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 1
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  1000  decay ratio :  0.8
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  1e-05
The local computer has : 24 cores
============================================================================================
Started training at (GMT) :  2022-09-20 18:14:20
============================================================================================
Updates : 0 		 SurvivalMonths : 6.0 		 Average Reward : -2.37
--------------------------------------------------------------------------------------------
saving model at : ../PPO_pretrained/online/gym_cancer:CancerControl-v0/patient011/final/patient011_2_20220920-1814-m1-0.8-AI-0.8_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:03
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 9.0 		 Average Reward : -7.0
Updates : 4 		 SurvivalMonths : 9.0 		 Average Reward : -7.0
Updates : 6 		 SurvivalMonths : 15.0 		 Average Reward : 35.29
Updates : 8 		 SurvivalMonths : 3.0 		 Average Reward : -0.15
Updates : 10 		 SurvivalMonths : 5.0 		 Average Reward : -0.52
Updates : 12 		 SurvivalMonths : 6.0 		 Average Reward : 2.24
Updates : 14 		 SurvivalMonths : 4.0 		 Average Reward : -0.09
Updates : 16 		 SurvivalMonths : 7.0 		 Average Reward : -1.17
Updates : 18 		 SurvivalMonths : 34.0 		 Average Reward : 150.74
Updates : 20 		 SurvivalMonths : 11.0 		 Average Reward : 4.09
Updates : 22 		 SurvivalMonths : 6.0 		 Average Reward : -0.01
Updates : 24 		 SurvivalMonths : 108.0 		 Average Reward : -2432641.48
Updates : 26 		 SurvivalMonths : 108.0 		 Average Reward : -2432641.48
Updates : 28 		 SurvivalMonths : 15.0 		 Average Reward : 33.03
Updates : 30 		 SurvivalMonths : 3.0 		 Average Reward : -0.78
/home/yitao/projects/PPOProstateCancer/codes/env/gym_cancer/envs/cancercontrol.py:265: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi - drug @ Beta))
Updates : 32 		 SurvivalMonths : 17.0 		 Average Reward : 58.11
Updates : 34 		 SurvivalMonths : 11.0 		 Average Reward : 0.24
Updates : 36 		 SurvivalMonths : 108.0 		 Average Reward : -2432641.48
Updates : 38 		 SurvivalMonths : 13.0 		 Average Reward : -5.04
Updates : 40 		 SurvivalMonths : 4.0 		 Average Reward : 0.04
Updates : 42 		 SurvivalMonths : 5.0 		 Average Reward : 14.24
Updates : 44 		 SurvivalMonths : 30.0 		 Average Reward : 76.49
Updates : 46 		 SurvivalMonths : 4.0 		 Average Reward : -0.21
Updates : 48 		 SurvivalMonths : 6.0 		 Average Reward : -2.42
